timestamp,data_id,model,month,thresholds,start_date,end_date,data_split_date,F2,Precision,Recall,MCC,AUC,BalancedAccuracy,TP,TN,FP,FN
2025-11-19 17:48:23,France_level_2_final,k-Nearest Neighbors,Month+1,0.5,2005-01-01,2024-12-31,2022-01-01,0.636,0.837,0.6,0.462,0.826,0.728,108,124,21,72
2025-11-19 17:48:23,France_level_2_final,k-Nearest Neighbors,Month+2,0.5,2005-01-01,2024-12-31,2022-01-01,0.652,0.805,0.622,0.459,0.815,0.726,107,127,26,65
2025-11-19 17:48:23,France_level_2_final,k-Nearest Neighbors,Month+3,0.5,2005-01-01,2024-12-31,2022-01-01,0.66,0.77,0.637,0.437,0.794,0.717,107,125,32,61
2025-11-19 17:48:23,France_level_2_final,k-Nearest Neighbors,Month+4,0.5,2005-01-01,2024-12-31,2022-01-01,0.637,0.73,0.617,0.379,0.765,0.688,103,120,38,64
2025-11-19 17:48:23,France_level_2_final,k-Nearest Neighbors,Month+5,0.5,2005-01-01,2024-12-31,2022-01-01,0.603,0.681,0.587,0.298,0.721,0.648,98,112,46,69
2025-11-19 17:48:23,France_level_2_final,k-Nearest Neighbors,Month+6,0.5,2005-01-01,2024-12-31,2022-01-01,0.58,0.646,0.565,0.235,0.695,0.617,95,105,52,73
2025-11-19 17:48:37,France_level_2_final,SVC (RBF Kernel),Month+1,0.5,2005-01-01 00:00:00,2024-12-31 00:00:00,2022-01-01 00:00:00,0.754,0.747,0.756,0.439,0.785,0.719,136,99,46,44
2025-11-19 17:48:37,France_level_2_final,SVC (RBF Kernel),Month+2,0.5,2005-01-01 00:00:00,2024-12-31 00:00:00,2022-01-01 00:00:00,0.745,0.703,0.756,0.4,0.768,0.698,130,98,55,42
2025-11-19 17:48:37,France_level_2_final,SVC (RBF Kernel),Month+3,0.5,2005-01-01 00:00:00,2024-12-31 00:00:00,2022-01-01 00:00:00,0.751,0.674,0.774,0.379,0.738,0.686,130,94,63,38
2025-11-19 17:48:37,France_level_2_final,SVC (RBF Kernel),Month+4,0.5,2005-01-01 00:00:00,2024-12-31 00:00:00,2022-01-01 00:00:00,0.735,0.648,0.76,0.331,0.707,0.662,127,89,69,40
2025-11-19 17:48:37,France_level_2_final,SVC (RBF Kernel),Month+5,0.5,2005-01-01 00:00:00,2024-12-31 00:00:00,2022-01-01 00:00:00,0.718,0.633,0.743,0.293,0.686,0.643,124,86,72,43
2025-11-19 17:48:37,France_level_2_final,SVC (RBF Kernel),Month+6,0.5,2005-01-01 00:00:00,2024-12-31 00:00:00,2022-01-01 00:00:00,0.711,0.62,0.738,0.261,0.665,0.627,124,81,76,44
